OrderID,OrderDate,Region,Category,SubCategory,ProductName,Sales,Quantity,Discount,Profit,CustomerSegment,Returned,ShipMode,Comments
ORD-13294,2022-12-06 00:00:00,east,Office Supplies,Storage,Storage 3294,428.43,1,0.0,,Home Office,No,First Class,Customer requested refund
ORD-12327,2021-07-29 00:00:00,West,Office Supplies,Storage,Storage 2327,46.85,8,0.1,4.19,Corporate,No,Standard Class,Expedited delivery
ORD-10433,2021-05-28 00:00:00,North,Technology,Phones,Phones 433,383.37,2,0.1,79.84,Home Office,No,Standard Class,Customer requested refund
ORD-12801,2022-05-07 00:00:00,North,Furniture,Tables,Tables 2801,112.19,7,0.4,4.45,Home Office,No,Standard Class,Delayed shipment
ORD-10113,2021-04-28 00:00:00,West,Technology,Machines,Machines 113,553.76,6,0.0,163.49,Corporate,No,Same Day,
ORD-12847,2024-01-19 00:00:00,West,Furniture,Bookcases,Bookcases 2847,281.68,5,0.2,25.02,Consumer,No,First Class,Expedited delivery
ORD-10060,2024-04-19 00:00:00,West,Technology,Phones,Phones 60,85.17,6,0.1,15.44,Corporate,No,First Class,Delayed shipment
ORD-14973,2022-10-12 00:00:00,East,Office Supplies,Art,Art 4973,112.09,5,0.4,10.58,Consumer,No,Same Day,Damaged box
ORD-11572,2024-01-29 00:00:00,West,Office Supplies,Binders,Binders 1572,247.37,8,0.0,25.92,Consumer,No,First Class,Expedited delivery
ORD-10287,2023-11-23 00:00:00,East,Furniture,Chairs,Chairs 287,353.71,6,0.3,71.2,Corporate,No,First Class,
ORD-10216,2022-05-01 00:00:00,South,Furniture,Tables,Tables 216,339.7,9,0.3,56.91,Home Office,No,First Class,Delayed shipment
ORD-11264,2021-09-01 00:00:00,East,Furniture,Furnishings,Furnishings 1264,431.4,1,0.4,20.17,Corporate,Yes,First Class,
ORD-12296,2020-07-29 00:00:00,south,Furniture,Tables,Tables 2296,336.66,3,0.5,9.49,Corporate,No,Same Day,Damaged box
ORD-12456,2024-01-04 00:00:00,West,Furniture,Tables,Tables 2456,413.58,8,0.5,36.4,Corporate,No,Same Day,
ORD-10369,NotADate,North,Office Supplies,Labels,Labels 369,98.3,5,0.2,16.83,Home Office,No,First Class,Delayed shipment
ORD-10041,2021-06-05 00:00:00,South,Technology,Phones,Phones 41,820.45,1,0.5,65.23,Home Office,No,Second Class,
ORD-10281,2023-01-15 00:00:00,east,Technology,Phones,Phones 281,173.7,1,0.5,13.93,Corporate,No,First Class,Damaged box
ORD-12178,2020-08-11 00:00:00,West,Office Supplies,Storage,Storage 2178,201.73,4,0.4,30.65,Consumer,No,Standard Class,
ORD-11651,2020-08-10 00:00:00,West,Office Supplies,Art,Art 1651,494.27,2,0.1,45.79,Home Office,No,Same Day,Damaged box
ORD-10857,2022-06-23 00:00:00,South,Furniture,Bookcases,Bookcases 857,1077.81,4,0.2,182.23,Consumer,No,Second Class,
ORD-10551,2022-04-09 00:00:00,South,Furniture,Bookcases,Bookcases 551,187.41,1,0.4,26.29,Consumer,No,Same Day,Expedited delivery
ORD-12660,2022-02-27 00:00:00,East,Furniture,Tables,Tables 2660,523.06,9,0.2,28.86,Corporate,No,Same Day,Customer requested refund
ORD-14027,2021-09-18 00:00:00,North,Office Supplies,Art,Art 4027,714.85,2,0.2,135.84,Corporate,No,First Class,Expedited delivery
ORD-11747,2023-07-22 00:00:00,North,Office Supplies,Labels,Labels 1747,362.39,3,0.5,33.19,Consumer,No,Second Class,Customer requested refund
ORD-11743,2022-10-08 00:00:00,West,Technology,Accessories,Accessories 1743,151.28,1,0.5,13.84,Corporate,No,Second Class,
ORD-14840,2023-08-13 00:00:00,South,Technology,Accessories,Accessories 4840,541.29,5,0.4,42.53,Consumer,No,Same Day,
ORD-10868,2021-08-04 00:00:00,West,Office Supplies,Paper,Paper 868,1032.26,4,0.1,114.06,Consumer,No,Same Day,
ORD-13708,2024-03-27 00:00:00,South,Office Supplies,Art,Art 3708,717.36,7,0.0,138.72,Consumer,No,Standard Class,Delayed shipment
ORD-14738,2024-06-17 00:00:00,East,Furniture,Furnishings,Furnishings 4738,518.07,4,0.4,46.03,Corporate,No,Second Class,
ORD-13840,2021-01-01 00:00:00,North,Technology,Accessories,Accessories 3840,188.81,4,0.1,13.31,Home Office,Yes,Standard Class,
ORD-10703,2020-11-08 00:00:00,West,Furniture,Chairs,Chairs 703,342.21,5,0.4,42.26,Corporate,No,First Class,Expedited delivery
ORD-11388,2024-02-01 00:00:00,West,Technology,Accessories,Accessories 1388,266.37,2,0.2,15.4,Consumer,No,Same Day,
ORD-14511,NotADate,North,Furniture,Tables,Tables 4511,498.96,5,0.0,35.14,Corporate,No,Same Day,
ORD-13682,2020-06-16 00:00:00,South,Office Supplies,Labels,Labels 3682,908.09,9,0.3,72.64,Corporate,No,Same Day,Delayed shipment
ORD-13561,2021-12-20 00:00:00,South,Office Supplies,Paper,Paper 3561,624.57,7,0.0,,Corporate,No,Same Day,Damaged box
ORD-11779,2020-09-07 00:00:00,north,Office Supplies,Labels,Labels 1779,215.43,8,0.5,,Corporate,No,Same Day,Delayed shipment
ORD-12633,2023-04-14 00:00:00,East,Office Supplies,Storage,Storage 2633,402.01,3,0.0,107.44,Home Office,No,First Class,Expedited delivery
ORD-10351,2023-01-01 00:00:00,East,Technology,Accessories,Accessories 351,888.03,8,0.4,144.08,Corporate,No,Same Day,Customer requested refund
ORD-11676,2022-04-05 00:00:00,North,Furniture,Bookcases,Bookcases 1676,227.48,4,0.5,24.9,Consumer,No,Second Class,
ORD-10851,2020-04-19 00:00:00,West,Technology,Machines,Machines 851,645.83,5,0.1,152.8,Corporate,No,Second Class,Damaged box
ORD-11995,2021-04-09 00:00:00,north,Furniture,Tables,Tables 1995,333.51,7,0.3,16.76,Consumer,No,Second Class,
ORD-12001,2022-04-09 00:00:00,West,Technology,Accessories,Accessories 2001,561.27,1,0.3,37.62,Consumer,No,First Class,Customer requested refund
ORD-14198,2024-05-05 00:00:00,West,Office Supplies,Paper,Paper 4198,377.16,7,0.2,32.94,Consumer,No,Standard Class,Delayed shipment
ORD-10752,2022-05-02 00:00:00,East,Technology,Accessories,Accessories 752,253.65,2,0.1,55.26,Home Office,No,Second Class,Customer requested refund
ORD-10770,2020-02-10 00:00:00,South,Office Supplies,Paper,Paper 770,294.05,8,0.4,,Corporate,No,Same Day,
ORD-14475,2024-12-13 00:00:00,West,Technology,Phones,Phones 4475,276.89,1,0.4,27.43,Consumer,No,Second Class,
ORD-14201,2021-05-21 00:00:00,West,Technology,Copiers,Copiers 4201,219.28,1,0.4,37.23,Corporate,No,Same Day,Delayed shipment
ORD-10422,2022-03-01 00:00:00,North,Office Supplies,Binders,Binders 422,403.91,5,0.4,55.98,Corporate,Yes,Standard Class,
ORD-13601,2020-09-07 00:00:00,North,Technology,Accessories,Accessories 3601,989.04,8,0.1,171.48,Home Office,No,First Class,Delayed shipment
ORD-10307,2022-10-13 00:00:00,East,Furniture,Bookcases,Bookcases 307,345.9,8,0.4,29.06,Corporate,No,Standard Class,
ORD-10725,2023-10-07 00:00:00,east,Technology,Machines,Machines 725,94.22,2,0.3,18.85,Corporate,No,First Class,Delayed shipment
ORD-11005,2023-07-03 00:00:00,South,Furniture,Tables,Tables 1005,174.4,5,0.2,37.51,Consumer,No,First Class,Damaged box
ORD-10815,2024-07-22 00:00:00,South,Technology,Copiers,Copiers 815,98.1,8,0.4,7.2,Consumer,No,Standard Class,
ORD-11911,2024-03-10 00:00:00,West,Office Supplies,Labels,Labels 1911,113.1,1,0.5,7.96,Corporate,No,Standard Class,
ORD-14064,2021-08-23 00:00:00,East,Technology,Phones,Phones 4064,,2,0.5,23.95,Home Office,No,Standard Class,Damaged box
ORD-12833,2021-03-28 00:00:00,West,Technology,Copiers,Copiers 2833,315.68,1,0.5,41.03,Corporate,Yes,First Class,
ORD-13927,2020-11-25 00:00:00,South,Technology,Accessories,Accessories 3927,800.77,6,0.4,45.73,Corporate,No,Standard Class,
ORD-10745,2021-09-11 00:00:00,East,Technology,Phones,Phones 745,489.66,7,0.5,34.94,Corporate,No,Same Day,
ORD-14705,2022-12-09 00:00:00,North,Furniture,Bookcases,Bookcases 4705,349.28,7,0.0,71.14,Consumer,No,Standard Class,Damaged box
ORD-11838,2020-11-23 00:00:00,East,Technology,Machines,Machines 1838,150.15,6,0.4,21.62,Corporate,No,Second Class,Customer requested refund
ORD-14417,2022-05-01 00:00:00,North,Office Supplies,Paper,Paper 4417,177.65,2,0.1,28.95,Consumer,No,Standard Class,Customer requested refund
ORD-12832,2023-03-19 00:00:00,South,Technology,Phones,Phones 2832,271.14,4,0.5,20.58,Consumer,No,First Class,
ORD-14677,2020-03-10 00:00:00,West,Office Supplies,Storage,Storage 4677,491.58,9,0.3,35.92,Corporate,No,Same Day,Delayed shipment
ORD-11271,2021-07-16 00:00:00,East,Furniture,Tables,Tables 1271,116.0,5,0.3,16.22,Corporate,No,Second Class,
ORD-10184,2023-08-07 00:00:00,South,Technology,Phones,Phones 184,796.79,5,0.3,62.03,Home Office,No,First Class,Customer requested refund
ORD-11043,2021-10-25 00:00:00,West,Office Supplies,Art,Art 1043,796.27,6,0.0,69.77,Consumer,No,Second Class,Delayed shipment
ORD-13732,2024-12-19 00:00:00,East,Office Supplies,Art,Art 3732,147.42,10,0.2,33.58,Corporate,No,Standard Class,Customer requested refund
ORD-11054,2021-11-17 00:00:00,west,Office Supplies,Binders,Binders 1054,164.95,3,0.4,29.51,Corporate,No,First Class,
ORD-13160,2020-03-20 00:00:00,North,Furniture,Chairs,Chairs 3160,607.08,2,0.2,104.33,Home Office,No,Same Day,Delayed shipment
ORD-14456,2024-05-24 00:00:00,west,Office Supplies,Art,Art 4456,397.81,1,0.3,25.33,Home Office,No,First Class,Delayed shipment
ORD-11328,2023-08-31 00:00:00,North,Office Supplies,Art,Art 1328,430.21,4,0.4,72.62,Home Office,No,Same Day,Delayed shipment
ORD-10106,2024-05-29 00:00:00,West,Technology,Copiers,Copiers 106,336.7,9,0.2,49.22,Consumer,No,Second Class,Delayed shipment
ORD-14916,2021-07-24 00:00:00,West,Technology,Accessories,Accessories 4916,261.69,2,0.2,58.78,Home Office,No,Same Day,
ORD-14070,2023-07-03 00:00:00,North,Furniture,Tables,Tables 4070,446.72,7,0.0,93.61,Home Office,No,Standard Class,
ORD-11774,2024-02-03 00:00:00,South,Technology,Copiers,Copiers 1774,624.05,2,0.3,27.64,Home Office,No,Second Class,Expedited delivery
ORD-14842,2023-09-03 00:00:00,West,Furniture,Tables,Tables 4842,235.42,4,0.5,21.06,Corporate,No,Same Day,
ORD-13624,2023-03-04 00:00:00,South,Technology,Machines,Machines 3624,710.82,1,0.5,47.02,Home Office,No,Second Class,
ORD-14220,2020-11-09 00:00:00,East,Furniture,Tables,Tables 4220,30.08,5,0.0,1.63,Home Office,No,Standard Class,
ORD-14501,2023-07-07 00:00:00,West,Office Supplies,Storage,Storage 4501,174.23,6,0.0,36.92,Corporate,Yes,Second Class,
ORD-11764,2020-01-12 00:00:00,North,Office Supplies,Labels,Labels 1764,621.14,6,0.2,84.54,Consumer,No,Second Class,Delayed shipment
ORD-11390,2021-01-12 00:00:00,North,Technology,Copiers,Copiers 1390,581.89,5,0.3,40.79,Corporate,No,Standard Class,Expedited delivery
ORD-13921,NotADate,West,Technology,Accessories,Accessories 3921,301.51,6,0.5,35.62,Home Office,No,Standard Class,Customer requested refund
ORD-10757,2020-09-03 00:00:00,North,Furniture,Furnishings,Furnishings 757,643.53,5,0.3,112.74,Home Office,No,Second Class,Expedited delivery
ORD-14199,2023-03-14 00:00:00,South,Technology,Machines,Machines 4199,887.53,7,0.1,140.54,Corporate,No,Standard Class,
ORD-11887,2024-08-01 00:00:00,East,Furniture,Furnishings,Furnishings 1887,187.67,5,0.1,24.18,Consumer,No,Standard Class,Customer requested refund
ORD-14168,2023-11-21 00:00:00,south,Technology,Phones,Phones 4168,73.55,10,0.4,,Consumer,No,Second Class,
ORD-10859,2021-01-25 00:00:00,North,Office Supplies,Labels,Labels 859,141.91,10,0.1,38.26,Corporate,No,First Class,Customer requested refund
ORD-10847,2020-12-31 00:00:00,North,Furniture,Tables,Tables 847,510.92,4,0.0,,Home Office,No,Second Class,
ORD-12662,2022-11-23 00:00:00,East,Office Supplies,Binders,Binders 2662,159.19,6,0.3,13.42,Consumer,No,Same Day,Damaged box
ORD-14962,2021-04-13 00:00:00,South,Furniture,Tables,Tables 4962,14.18,4,0.1,3.24,Consumer,No,Same Day,Expedited delivery
ORD-12810,2020-02-25 00:00:00,South,Technology,Accessories,Accessories 2810,1365.92,4,0.2,159.36,Consumer,No,Standard Class,Customer requested refund
ORD-14752,2021-07-30 00:00:00,North,Technology,Copiers,Copiers 4752,186.0,7,0.5,6.13,Home Office,Yes,First Class,Delayed shipment
ORD-12805,2023-08-21 00:00:00,East,Furniture,Chairs,Chairs 2805,344.11,5,0.2,32.24,Home Office,No,Standard Class,
ORD-10663,2024-06-04 00:00:00,North,Furniture,Furnishings,Furnishings 663,63.42,5,0.1,14.12,Home Office,No,Second Class,Damaged box
ORD-13030,NotADate,South,Office Supplies,Storage,Storage 3030,959.69,5,0.5,136.56,Consumer,No,First Class,Delayed shipment
ORD-14326,2022-10-09 00:00:00,North,Technology,Phones,Phones 4326,494.64,10,0.5,49.89,Corporate,No,Same Day,Customer requested refund
ORD-13930,NotADate,East,Office Supplies,Art,Art 3930,247.66,6,0.1,28.04,Consumer,No,First Class,Expedited delivery
ORD-11260,2024-09-24 00:00:00,South,Technology,Machines,Machines 1260,765.05,9,0.2,47.69,Home Office,No,First Class,Damaged box
ORD-12125,2022-11-11 00:00:00,North,Office Supplies,Binders,Binders 2125,181.6,9,0.0,19.17,Consumer,No,Same Day,
ORD-14597,2021-05-23 00:00:00,East,Furniture,Chairs,Chairs 4597,245.28,9,0.1,40.82,Home Office,No,First Class,
ORD-12559,2021-12-26 00:00:00,East,Technology,Accessories,Accessories 2559,72.4,4,0.5,10.37,Corporate,No,Standard Class,
ORD-10028,2021-06-18 00:00:00,South,Technology,Phones,Phones 28,227.98,4,0.5,26.11,Home Office,No,First Class,Customer requested refund
ORD-11686,2021-11-14 00:00:00,East,Office Supplies,Art,Art 1686,203.67,8,0.5,22.99,Consumer,No,Same Day,Expedited delivery
ORD-12002,2024-09-02 00:00:00,East,Office Supplies,Labels,Labels 2002,138.09,8,0.1,8.29,Corporate,No,Second Class,
ORD-10347,2021-08-26 00:00:00,East,Office Supplies,Labels,Labels 347,147.42,10,0.3,,Corporate,Yes,Standard Class,Delayed shipment
ORD-11265,2022-12-31 00:00:00,West,Technology,Copiers,Copiers 1265,222.69,2,0.1,46.44,Consumer,No,Standard Class,Damaged box
ORD-12060,2020-10-22 00:00:00,north,Office Supplies,Binders,Binders 2060,607.58,2,0.3,39.99,Corporate,No,Second Class,Expedited delivery
ORD-13382,2021-03-05 00:00:00,East,Technology,Copiers,Copiers 3382,163.89,6,0.2,20.31,Consumer,No,Standard Class,Damaged box
ORD-14188,2023-05-27 00:00:00,North,Office Supplies,Art,Art 4188,69.81,9,0.0,11.15,Home Office,No,Standard Class,Damaged box
ORD-10094,2022-10-25 00:00:00,South,Technology,Accessories,Accessories 94,414.87,10,0.2,88.76,Consumer,No,Second Class,
ORD-12299,2021-03-05 00:00:00,north,Furniture,Chairs,Chairs 2299,583.18,3,0.0,114.0,Consumer,No,First Class,Customer requested refund
ORD-14768,2022-09-14 00:00:00,east,Furniture,Tables,Tables 4768,965.52,3,0.5,129.03,Home Office,No,First Class,Delayed shipment
ORD-14979,2021-07-28 00:00:00,North,Furniture,Bookcases,Bookcases 4979,78.19,4,0.4,5.73,Corporate,No,Standard Class,Expedited delivery
ORD-14352,2020-01-23 00:00:00,west,Technology,Phones,Phones 4352,266.5,9,0.0,51.19,Corporate,No,First Class,
ORD-11092,2021-07-12 00:00:00,North,Technology,Copiers,Copiers 1092,687.11,6,0.0,42.8,Consumer,No,Same Day,Expedited delivery
ORD-14439,2022-12-08 00:00:00,North,Furniture,Furnishings,Furnishings 4439,354.16,10,0.0,32.81,Home Office,Yes,Standard Class,Customer requested refund
ORD-11451,NotADate,South,Technology,Phones,Phones 1451,622.75,2,0.2,98.16,Consumer,No,Same Day,Expedited delivery
ORD-10317,2020-06-02 00:00:00,West,Office Supplies,Art,Art 317,283.61,10,0.4,11.16,Home Office,No,Same Day,Delayed shipment
ORD-12351,2022-08-12 00:00:00,West,Office Supplies,Binders,Binders 2351,310.21,9,0.0,47.64,Home Office,No,Standard Class,
ORD-13022,2024-01-10 00:00:00,East,Technology,Accessories,Accessories 3022,534.31,5,0.5,78.45,Home Office,No,Standard Class,Expedited delivery
ORD-13766,2022-01-08 00:00:00,South,Furniture,Tables,Tables 3766,160.5,5,0.5,9.55,Consumer,No,Same Day,
ORD-11533,NotADate,South,Furniture,Tables,Tables 1533,521.35,8,0.5,30.68,Corporate,No,Second Class,Damaged box
ORD-11881,2021-06-03 00:00:00,south,Office Supplies,Labels,Labels 1881,1331.03,7,0.1,70.81,Home Office,No,Second Class,Expedited delivery
ORD-14541,2021-11-08 00:00:00,east,Furniture,Tables,Tables 4541,290.42,4,0.3,52.59,Home Office,No,Standard Class,
ORD-13722,2023-11-28 00:00:00,north,Office Supplies,Binders,Binders 3722,747.83,9,0.3,151.34,Consumer,No,First Class,Expedited delivery
ORD-13342,2024-04-15 00:00:00,West,Office Supplies,Binders,Binders 3342,1586.66,3,0.1,,Corporate,No,First Class,Delayed shipment
ORD-14116,2022-12-18 00:00:00,North,Office Supplies,Storage,Storage 4116,247.22,7,0.1,59.83,Corporate,No,Standard Class,Customer requested refund
ORD-14329,2020-04-13 00:00:00,West,Office Supplies,Binders,Binders 4329,608.41,2,0.0,102.73,Home Office,No,Second Class,Customer requested refund
ORD-10502,2021-05-21 00:00:00,West,Office Supplies,Binders,Binders 502,394.52,1,0.1,,Corporate,No,Same Day,
ORD-11163,2021-04-21 00:00:00,West,Technology,Accessories,Accessories 1163,866.58,2,0.5,25.84,Home Office,No,Standard Class,Damaged box
ORD-12276,2024-09-06 00:00:00,West,Furniture,Tables,Tables 2276,44.74,8,0.1,4.57,Consumer,No,Same Day,Damaged box
ORD-14977,2024-07-22 00:00:00,West,Technology,Accessories,Accessories 4977,415.65,7,0.0,82.85,Corporate,No,Standard Class,
ORD-10743,2023-12-21 00:00:00,West,Technology,Copiers,Copiers 743,287.35,7,0.5,28.63,Home Office,No,Same Day,
ORD-11355,2023-11-21 00:00:00,North,Office Supplies,Art,Art 1355,290.31,9,0.1,37.52,Home Office,No,Second Class,Expedited delivery
ORD-12943,2024-07-05 00:00:00,East,Technology,Phones,Phones 2943,392.79,6,0.5,31.27,Corporate,No,Second Class,
ORD-13801,2020-12-04 00:00:00,East,Office Supplies,Binders,Binders 3801,178.32,8,0.3,28.64,Corporate,No,Second Class,Customer requested refund
ORD-10786,2022-06-07 00:00:00,North,Office Supplies,Labels,Labels 786,383.33,1,0.3,64.35,Corporate,No,Second Class,
ORD-13000,2021-10-25 00:00:00,South,Technology,Phones,Phones 3000,310.37,2,0.5,,Consumer,No,Standard Class,Damaged box
ORD-10493,2024-07-06 00:00:00,North,Technology,Machines,Machines 493,198.83,2,0.3,17.67,Corporate,No,Second Class,Customer requested refund
ORD-14793,2020-08-01 00:00:00,West,Office Supplies,Art,Art 4793,526.76,8,0.1,120.91,Corporate,No,Standard Class,
ORD-10047,2022-07-21 00:00:00,South,Office Supplies,Paper,Paper 47,261.94,7,0.5,25.4,Home Office,No,Standard Class,Damaged box
ORD-14792,2024-07-21 00:00:00,South,Furniture,Bookcases,Bookcases 4792,82.31,10,0.3,14.48,Corporate,No,Second Class,Damaged box
ORD-14930,2021-05-08 00:00:00,East,Furniture,Tables,Tables 4930,265.64,2,0.5,39.43,Home Office,No,First Class,Customer requested refund
ORD-11559,2024-05-29 00:00:00,South,Furniture,Furnishings,Furnishings 1559,135.49,10,0.4,18.66,Home Office,No,First Class,Customer requested refund
ORD-14618,2020-01-20 00:00:00,East,Office Supplies,Storage,Storage 4618,,10,0.2,37.28,Home Office,Yes,Standard Class,
ORD-13485,2023-04-27 00:00:00,North,Office Supplies,Storage,Storage 3485,717.51,8,0.3,96.15,Home Office,No,First Class,Delayed shipment
ORD-10484,2021-10-27 00:00:00,West,Furniture,Tables,Tables 484,214.17,9,0.3,36.53,Corporate,No,First Class,
ORD-11842,2024-08-07 00:00:00,North,Technology,Accessories,Accessories 1842,598.66,4,0.5,45.45,Home Office,No,Second Class,Delayed shipment
ORD-11381,2024-06-17 00:00:00,North,Technology,Accessories,Accessories 1381,171.98,9,0.4,8.48,Home Office,No,Second Class,Expedited delivery
ORD-12886,2023-07-23 00:00:00,east,Office Supplies,Art,Art 2886,336.82,9,0.5,33.03,Corporate,No,Standard Class,Damaged box
ORD-14997,2020-05-24 00:00:00,West,Technology,Accessories,Accessories 4997,911.44,3,0.4,99.5,Corporate,No,First Class,Expedited delivery
ORD-13442,2024-12-06 00:00:00,North,Technology,Machines,Machines 3442,414.32,8,0.0,50.74,Home Office,No,Standard Class,Expedited delivery
ORD-12158,2022-12-19 00:00:00,North,Furniture,Bookcases,Bookcases 2158,948.26,10,0.1,168.98,Corporate,No,Standard Class,
ORD-13717,2021-12-18 00:00:00,East,Office Supplies,Art,Art 3717,683.92,1,0.1,139.62,Consumer,No,Standard Class,
ORD-11726,2021-08-06 00:00:00,East,Furniture,Chairs,Chairs 1726,684.05,1,0.1,100.31,Corporate,No,First Class,
ORD-12594,2022-08-22 00:00:00,North,Technology,Accessories,Accessories 2594,137.08,6,0.1,22.39,Consumer,No,First Class,
ORD-11184,2020-01-14 00:00:00,East,Office Supplies,Binders,Binders 1184,539.0,8,0.0,76.75,Home Office,No,Second Class,
ORD-12998,2023-03-08 00:00:00,North,Office Supplies,Binders,Binders 2998,112.17,6,0.3,7.34,Consumer,No,First Class,Damaged box
ORD-11377,2024-08-18 00:00:00,North,Technology,Phones,Phones 1377,556.51,1,0.1,93.66,Consumer,No,Same Day,
ORD-13781,2020-09-20 00:00:00,South,Office Supplies,Art,Art 3781,271.06,2,0.2,45.37,Consumer,No,Standard Class,
ORD-11392,2022-12-19 00:00:00,east,Office Supplies,Labels,Labels 1392,254.9,1,0.0,,Consumer,No,Standard Class,
ORD-12793,2022-01-30 00:00:00,North,Furniture,Tables,Tables 2793,107.55,9,0.2,15.13,Home Office,No,First Class,Expedited delivery
